Year,Throughput,Capacity,"Asc import","Asc flow","Asc export","Asc resp","Ovh import","Ovh flow","Ovh export","Ovh resp",PCI,FCI,"Path length",Export,Resp,"Prim prod",Prod,Biomass,Catch,"Prop flow det",Ascendency,AMI,Entropy,TLc,"Shannon diversity index","FiB index","Det. TE (weighted)","PP TE (weighted)","Total TE (weigthed)"
2016:3, 3372.681, 10238.76, 0, 6.564392, 0.8380751, 13.39697, 0, 67.95658, 2.772478, 8.471505, 16.7154, 26.9668, 3.656979, 64.20103, 858.0579, 1044.477, 1389.29, 26.24716, 0.2251769, 0.2883586, 2129.605, 0.6314278, 3.035794, 3.268114, 0.9854346, -0.01197135, 0.150533, 0.1610753, 0.1576917, 
2016:4, 3381.34, 10257.29, 0, 6.479699, 0.7748351, 13.47324, 0, 68.24211, 2.623932, 8.406182, 17.83716, 28.02655, 3.653956, 59.2993, 866.0922, 944.8126, 1293.12, 24.9959, 0.2228358, 0.2872162, 2126.108, 0.6287767, 3.033498, 3.289431, 0.98328, -0.01111931, 0.1511865, 0.1617287, 0.1583481, 
2016:5, 3293.697, 9992.01, 0, 6.485334, 0.8343002, 13.42382, 0, 68.07561, 2.834504, 8.346428, 16.89989, 27.07083, 3.704068, 64.00393, 825.2067, 813.2989, 1144.687, 25.15176, 0.2205102, 0.28786, 2072.688, 0.6292892, 3.033676, 3.252431, 0.9828658, -0.01176678, 0.1479391, 0.158396, 0.1550358, 
2016:6, 3266.437, 9902.255, 0, 6.480015, 0.8351892, 13.41937, 0, 68.11387, 2.862212, 8.289329, 16.88497, 27.09992, 3.723367, 64.08372, 813.1965, 875.0071, 1201.653, 24.95701, 0.2177246, 0.2875437, 2053.191, 0.6285721, 3.031516, 3.243427, 0.9806689, -0.0117623, 0.1470405, 0.1574505, 0.1541052, 
2016:7, 3246.491, 9833.407, 0, 6.448584, 0.8133432, 13.44444, 0, 68.24113, 2.831238, 8.221279, 17.24323, 27.48744, 3.738827, 62.39786, 805.9201, 872.1138, 1195.964, 24.38663, 0.216316, 0.2869079, 2036.141, 0.6271822, 3.028934, 3.241777, 0.9779282, -0.01142849, 0.1464947, 0.1568695, 0.1535361, 
2016:8, 3182.282, 9633.519, 0, 6.322591, 0.7086747, 13.56727, 0, 68.70136, 2.636687, 8.063411, 19.17669, 29.36374, 3.787546, 54.48476, 785.7115, 825.749, 1141.36, 22.2886, 0.2123788, 0.2848166, 1984.364, 0.6235663, 3.027236, 3.291843, 0.9717004, -0.01020448, 0.1447808, 0.1550872, 0.1517733, 
2016:9, 2984.233, 9025.182, 0, 6.193244, 0.665241, 13.64022, 0, 68.96848, 2.715582, 7.81723, 20.15458, 30.16101, 3.944103, 51.73453, 704.8971, 624.9467, 906.9668, 20.33392, 0.2061342, 0.2833157, 1850.045, 0.61994, 3.024288, 3.319711, 0.9647593, -0.009796605, 0.1373121, 0.1473387, 0.1440986, 
2016:10, 2757.48, 8310.69, 0, 6.111757, 0.7327731, 13.53058, 0, 68.85996, 3.193565, 7.571344, 18.58415, 28.27484, 4.167637, 58.18025, 603.4609, 493.1179, 733.0823, 19.63385, 0.1993498, 0.2835636, 1693.312, 0.6140796, 3.013871, 3.269053, 0.9659754, -0.01116279, 0.1266559, 0.1361324, 0.1330488, 
2016:11, 2596.685, 7775.438, 0, 6.035769, 0.6826167, 13.5547, 0, 69.14039, 3.295099, 7.29142, 19.26888, 28.73485, 4.384093, 55.26971, 537.0273, 512.2054, 724.8619, 18.09593, 0.1892868, 0.2814393, 1576.321, 0.6070512, 2.994371, 3.293909, 0.9576308, -0.01109493, 0.1187938, 0.1277499, 0.124823, 
2016:12, 2431.138, 7206.977, 0, 5.9538, 0.670172, 13.51296, 0, 69.29698, 3.5761, 6.98999, 19.06459, 27.9251, 4.658818, 55.79633, 466.0396, 421.2169, 604.6209, 16.88763, 0.1780329, 0.2800015, 1451.264, 0.5969483, 2.964446, 3.295578, 0.9512413, -0.01177116, 0.1092976, 0.1175251, 0.1148217, 
2017:1, 2293.049, 6714.657, 0, 5.937849, 0.7166148, 13.31903, 0, 69.20107, 4.103457, 6.72197, 17.42838, 25.3555, 4.941786, 61.55293, 402.4594, 374.0034, 531.3308, 16.46371, 0.1924766, 0.2800094, 1341.152, 0.584877, 2.928266, 3.255631, 0.9513735, -0.01322924, 0.09975858, 0.107143, 0.1047039, 
2017:2, 2203.008, 6373.073, 0, 5.887653, 0.6583781, 13.30916, 0, 69.54118, 4.147614, 6.455991, 18.07812, 25.71441, 5.198155, 57.92442, 365.8813, 400.0471, 542.5965, 15.30892, 0.1795948, 0.2773634, 1265.386, 0.5743901, 2.892896, 3.283355, 0.9414828, -0.01322005, 0.0938414, 0.1006694, 0.09840899, 
2017:3, 2108.27, 6005.947, 0, 5.831849, 0.6414908, 13.21205, 0, 69.73125, 4.415727, 6.167639, 17.82385, 24.57662, 5.502677, 58.25938, 324.8759, 336.9708, 462.8365, 14.45343, 0.1668867, 0.2758466, 1182.294, 0.5607889, 2.848757, 3.287409, 0.9345514, -0.01402285, 0.08657636, 0.09266839, 0.09064468, 
2017:4, 2056.654, 5790.58, 0, 6.166134, 0.8571768, 12.61879, 0, 68.70319, 5.612336, 6.042373, 13.01288, 18.13226, 5.601193, 79.32967, 287.8517, 308.6496, 419.6062, 16.61241, 0.1572797, 0.281543, 1137.391, 0.5530301, 2.815535, 3.155252, 0.9441004, -0.019604, 0.07956128, 0.08490381, 0.08312348, 
2017:5, 2181.14, 6232.055, 0, 6.736779, 1.098904, 12.39762, 0, 67.55742, 5.894156, 6.315117, 10.42847, 16.91511, 5.150756, 96.37735, 327.0829, 566.0734, 694.2851, 22.5554, 0.1553322, 0.2868341, 1260.95, 0.5781151, 2.857246, 3.068807, 0.9210545, -0.02172928, 0.087889, 0.09424155, 0.09214254, 
2017:6, 2721.799, 8010.731, 0, 6.795676, 1.065319, 13.09292, 0, 67.8725, 4.171704, 7.001869, 12.71839, 23.21326, 4.227334, 82.86243, 560.9946, 1188.406, 1415.189, 25.70813, 0.1580712, 0.2843194, 1678.562, 0.6167106, 2.943175, 3.109227, 0.9161451, -0.01753782, 0.1238625, 0.133, 0.1300586, 
2017:7, 3327.211, 9781.818, 0, 6.947341, 1.042603, 13.4203, 0, 67.82702, 3.268249, 7.494488, 13.93676, 24.8797, 3.708158, 77.29517, 819.9728, 1392.08, 1727.44, 28.88936, 0.1638242, 0.2851293, 2094.311, 0.6294494, 2.939945, 3.124706, 0.9060415, -0.01545574, 0.1497817, 0.1597259, 0.1565768, 
2017:8, 3893.119, 11347.13, 0, 6.954062, 0.947172, 13.61913, 0, 68.02022, 2.630346, 7.829056, 15.5671, 25.90382, 3.429834, 69.52853, 1065.547, 1576.557, 2014.569, 30.23427, 0.1701026, 0.2854569, 2441.944, 0.6272463, 2.914664, 3.157752, 0.9013882, -0.0134373, 0.166877, 0.176872, 0.1737382, 
2017:9, 4239.309, 12303.35, 0, 6.822259, 0.824921, 13.74393, 0, 68.38661, 2.220019, 8.002258, 17.53411, 27.12605, 3.307073, 60.82782, 1221.063, 1533.032, 2035.565, 29.41942, 0.173441, 0.2853693, 2631.823, 0.6208143, 2.902207, 3.209205, 0.8999494, -0.01169259, 0.1751258, 0.1850725, 0.1819659, 
2017:10, 4285.879, 12450.94, 0, 6.817696, 0.8642822, 13.73524, 0, 68.19633, 2.267341, 8.119101, 17.22948, 26.61524, 3.28709, 63.89635, 1239.956, 1290.326, 1800.064, 30.20851, 0.1749349, 0.2866952, 2666.645, 0.6221932, 2.905107, 3.200224, 0.8975189, -0.01183597, 0.1757078, 0.1857567, 0.182614, 
2017:11, 4327.815, 12596.47, 0, 6.710929, 0.8005427, 13.77587, 0, 68.42229, 2.133585, 8.156783, 18.36484, 27.48014, 3.272096, 59.3813, 1263.262, 1341.495, 1860.388, 29.17678, 0.1733215, 0.2865922, 2681.453, 0.6195859, 2.910583, 3.236514, 0.8954023, -0.01104742, 0.176558, 0.186673, 0.1835075, 
2017:12, 4214.063, 12331.8, 0, 6.57003, 0.7343482, 13.81903, 0, 68.69757, 2.057253, 8.121782, 19.68576, 28.66707, 3.302516, 54.55758, 1221.458, 1171.063, 1671.732, 27.169, 0.16912, 0.2861626, 2604.898, 0.6181441, 2.926346, 3.281213, 0.892894, -0.01028178, 0.1741466, 0.1844028, 0.1811836, 
