EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/6/2022 12:51:11 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,precipitation_pp_amo_am
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"biomass (predicted) SB juv comp YOY","biomass (observed) SB juv comp YOY","biomass (predicted) SB 2-5 MRIP CPUE","biomass (observed) SB 2-5 MRIP CPUE","biomass (predicted) SB 2-5 CT LISTS","biomass (observed) SB 2-5 CT LISTS","biomass (predicted) SB adult MRIP CPUE","biomass (observed) SB adult MRIP CPUE","biomass (predicted) SB adult CT LISTS","biomass (observed) SB adult CT LISTS","biomass (predicted) AM juv jai","biomass (observed) AM juv jai","biomass (predicted) AM adult nad 1","biomass (observed) AM adult nad 1","biomass (predicted) AM adult nad 2","biomass (observed) AM adult nad 2","biomass (predicted) AM adult nad 3","biomass (observed) AM adult nad 3","biomass (predicted) AM adult nad 4","biomass (observed) AM adult nad 4","biomass (predicted) AM adult nad 5","biomass (observed) AM adult nad 5","biomass (predicted) AM adult nad 6+","biomass (observed) AM adult nad 6+","biomass (predicted) AM adult mad 1","biomass (observed) AM adult mad 1","biomass (predicted) AM adult mad 2","biomass (observed) AM adult mad 2","biomass (predicted) AM adult mad 3","biomass (observed) AM adult mad 3","biomass (predicted) AM adult mad 4","biomass (observed) AM adult mad 4","biomass (predicted) AM adult mad 5","biomass (observed) AM adult mad 5","biomass (predicted) SDF biomass","biomass (observed) SDF biomass","biomass (predicted) BF juv comp YOY","biomass (observed) BF juv comp YOY","biomass (predicted) BF adult MRIP CPUE","biomass (observed) BF adult MRIP CPUE","biomass (predicted) BF adult NC PSIGNS","biomass (observed) BF adult NC PSIGNS","biomass (predicted) WF juv comp yoy","biomass (observed) WF juv comp yoy","biomass (predicted) WF adult MRIP","biomass (observed) WF adult MRIP","biomass (predicted) WF adult DE trawl","biomass (observed) WF adult DE trawl","biomass (predicted) AH adult NEFSC-A","biomass (observed) AH adult NEFSC-A","biomass (predicted) AH adult NEFSC-B","biomass (observed) AH adult NEFSC-B",
282,1.265155,0.8543734,2.215349,1.506177,2.215349,2.17597,5.097162,2.668807,5.097162,4.482484,0.4473473,0.4534315,1.831352,3.897331,1.183047,2.796837,0.4061358,0.3230041,0.1401349,0.01681597,0.03694412,,0.01124679,,1.831352,,1.183047,,0.4061358,,0.1401349,,0.03694412,,4.977505,2.879732,0.09087333,0.09208708,2.393035,1.868515,2.393035,3.148238,0.0005421962,0.0009539878,0.0087626,0.007730368,0.0087626,0.00535837,20.06678,8.650332,20.06678,,
283,1.274472,,2.215558,,2.215558,,5.086171,,5.086171,,0.4364671,,1.824897,,1.262971,,0.4053291,,0.141875,,0.03848271,,0.01163127,,1.824897,,1.262971,,0.4053291,,0.141875,,0.03848271,,4.989357,,0.09273832,,2.392469,,2.392469,,0.0005586783,,0.00878616,,0.00878616,,20.58081,,20.58081,,
284,1.282165,,2.218802,,2.218802,,5.082172,,5.082172,,0.4275801,,1.769015,,1.329009,,0.3990578,,0.1432387,,0.03952786,,0.01193756,,1.769015,,1.329009,,0.3990578,,0.1432387,,0.03952786,,5.002406,,0.09425855,,2.39407,,2.39407,,0.0005733451,,0.008790686,,0.008790686,,20.89128,,20.89128,,
285,1.289729,,2.224658,,2.224658,,5.083628,,5.083628,,0.4749177,,1.797789,,1.447976,,0.402214,,0.1498377,,0.04158578,,0.01247828,,1.797789,,1.447976,,0.402214,,0.1498377,,0.04158578,,5.015794,,0.0958668,,2.398082,,2.398082,,0.0006164994,,0.008904067,,0.008904067,,21.56519,,21.56519,,
286,1.295118,,2.23471,,2.23471,,5.095449,,5.095449,,0.498288,,1.737961,,1.514578,,0.4037897,,0.1537277,,0.04295318,,0.01291722,,1.737961,,1.514578,,0.4037897,,0.1537277,,0.04295318,,5.032155,,0.09713997,,2.406173,,2.406173,,0.0006569214,,0.008990403,,0.008990403,,21.95632,,21.95632,,
287,1.311135,,2.246318,,2.246318,,5.107557,,5.107557,,0.5070024,,1.641829,,1.539263,,0.413059,,0.154153,,0.04372656,,0.01328782,,1.641829,,1.539263,,0.413059,,0.154153,,0.04372656,,5.048274,,0.09830514,,2.414096,,2.414096,,0.0006836465,,0.009003793,,0.009003793,,21.92519,,21.92519,,
288,1.31917,,2.258282,,2.258282,,5.118402,,5.118402,,0.5621079,,1.620571,,1.569407,,0.437891,,0.155707,,0.04486813,,0.01387259,,1.620571,,1.569407,,0.437891,,0.155707,,0.04486813,,5.063673,,0.09920823,,2.42181,,2.42181,,0.0007254837,,0.009061175,,0.009061175,,22.00665,,22.00665,,
289,1.320049,,2.26725,,2.26725,,5.112161,,5.112161,,0.6078117,,1.594554,,1.5451,,0.4636894,,0.1561619,,0.04532773,,0.0143998,,1.594554,,1.5451,,0.4636894,,0.1561619,,0.04532773,,5.07967,,0.1002444,,2.433532,,2.433532,,0.000765613,,0.009112012,,0.009112012,,21.72415,,21.72415,,
290,1.327953,,2.273699,,2.273699,,5.097601,,5.097601,,0.5908941,,1.51961,,1.449079,,0.4737831,,0.1525013,,0.04421527,,0.01461647,,1.51961,,1.449079,,0.4737831,,0.1525013,,0.04421527,,5.093977,,0.1009805,,2.441649,,2.441649,,0.0007691236,,0.00904333,,0.00904333,,20.89953,,20.89953,,
291,1.335666,,2.274917,,2.274917,,5.068796,,5.068796,,0.5585939,,1.448747,,1.331007,,0.4676288,,0.1470383,,0.04216668,,0.01461909,,1.448747,,1.331007,,0.4676288,,0.1470383,,0.04216668,,5.10428,,0.1012472,,2.443408,,2.443408,,0.0007425232,,0.008880435,,0.008880435,,19.74495,,19.74495,,
292,1.329518,,2.269925,,2.269925,,5.025986,,5.025986,,0.5643997,,1.420866,,1.243178,,0.4545071,,0.1422561,,0.04033603,,0.01457169,,1.420866,,1.243178,,0.4545071,,0.1422561,,0.04033603,,5.11058,,0.100936,,2.43959,,2.43959,,0.0007104145,,0.008711168,,0.008711168,,18.65079,,18.65079,,
293,1.308502,,2.259953,,2.259953,,4.974717,,4.974717,,0.6176591,,1.453857,,1.192131,,0.4453578,,0.1388015,,0.03933289,,0.01461557,,1.453857,,1.192131,,0.4453578,,0.1388015,,0.03933289,,5.114388,,0.1002237,,2.433312,,2.433312,,0.0006925155,,0.008616224,,0.008616224,,17.89572,,17.89572,,
294,1.282693,0.5232326,2.247334,0.9728621,2.247334,2.510152,4.921905,2.615804,4.921905,5.173185,0.7060422,0.3467417,1.567247,1.128302,1.173564,0.686974,0.4567489,0.3228632,0.1372523,0.01814355,0.03924551,,0.01497317,,1.567247,,1.173564,,0.4567489,,0.1372523,,0.03924551,,5.117547,2.443874,0.09955537,0.03608455,2.42805,1.666866,2.42805,2.965528,0.0007015713,0.0008935769,0.00865816,0.003340282,0.00865816,0.006726633,17.66357,,17.66357,23.87169,
295,1.262033,,2.235542,,2.235542,,4.876719,,4.876719,,0.8242317,,1.793272,,1.201198,,0.4946451,,0.1391841,,0.04056592,,0.01581295,,1.793272,,1.201198,,0.4946451,,0.1391841,,0.04056592,,5.122448,,0.09939945,,2.428071,,2.428071,,0.0007513696,,0.008917212,,0.008917212,,18.18898,,18.18898,,
296,1.257584,,2.22803,,2.22803,,4.845959,,4.845959,,0.8587289,,1.993262,,1.217337,,0.5359129,,0.1407641,,0.04229506,,0.01675047,,1.993262,,1.217337,,0.5359129,,0.1407641,,0.04229506,,5.131447,,0.09973016,,2.43501,,2.43501,,0.0008005,,0.009270546,,0.009270546,,18.9708,,18.9708,,
297,1.274339,,2.224372,,2.224372,,4.824474,,4.824474,,0.7977195,,2.10093,,1.190562,,0.5648084,,0.1386716,,0.04381216,,0.01744257,,2.10093,,1.190562,,0.5648084,,0.1386716,,0.04381216,,5.142362,,0.1001238,,2.444095,,2.444095,,0.0008088615,,0.00953804,,0.00953804,,19.44254,,19.44254,,
298,1.298305,,2.222823,,2.222823,,4.807995,,4.807995,,0.7588755,,2.213617,,1.168505,,0.5923764,,0.139648,,0.04542781,,0.018141,,2.213617,,1.168505,,0.5923764,,0.139648,,0.04542781,,5.152914,,0.1002065,,2.453068,,2.453068,,0.0008059554,,0.009764797,,0.009764797,,19.86055,,19.86055,,
299,1.31763,,2.223147,,2.223147,,4.798633,,4.798633,,0.7368778,,2.286083,,1.141422,,0.6108447,,0.1445449,,0.04619243,,0.0187402,,2.286083,,1.141422,,0.6108447,,0.1445449,,0.04619243,,5.164235,,0.09974656,,2.463164,,2.463164,,0.0007982565,,0.009954063,,0.009954063,,20.19758,,20.19758,,
300,1.336035,,2.224961,,2.224961,,4.795292,,4.795292,,0.7572893,,2.396205,,1.146883,,0.6255402,,0.1539501,,0.04705361,,0.01945049,,2.396205,,1.146883,,0.6255402,,0.1539501,,0.04705361,,5.175892,,0.0990247,,2.4745,,2.4745,,0.0008041777,,0.01017389,,0.01017389,,20.70044,,20.70044,,
301,1.353613,,2.23322,,2.23322,,4.829915,,4.829915,,0.7592095,,2.438492,,1.145088,,0.6175104,,0.1626689,,0.04725201,,0.01989518,,2.438492,,1.145088,,0.6175104,,0.1626689,,0.04725201,,5.189667,,0.09655375,,2.477669,,2.477669,,0.0008053317,,0.01045101,,0.01045101,,21.41556,,21.41556,,
302,1.378021,,2.243912,,2.243912,,4.872777,,4.872777,,0.9953009,,2.450606,,1.154067,,0.5954472,,0.1693281,,0.04691103,,0.0200284,,2.450606,,1.154067,,0.5954472,,0.1693281,,0.04691103,,5.204298,,0.09419487,,2.482501,,2.482501,,0.0008026248,,0.01066858,,0.01066858,,21.86768,,21.86768,,
303,1.393497,,2.257343,,2.257343,,4.923065,,4.923065,,1.075052,,2.596262,,1.254624,,0.5922617,,0.1786098,,0.04800382,,0.02059281,,2.596262,,1.254624,,0.5922617,,0.1786098,,0.04800382,,5.220017,,0.09235368,,2.490861,,2.490861,,0.0008564743,,0.01105175,,0.01105175,,22.96802,,22.96802,,
304,1.404994,,2.276903,,2.276903,,4.98884,,4.98884,,1.008034,,2.587141,,1.322438,,0.580357,,0.1806403,,0.04820953,,0.02086557,,2.587141,,1.322438,,0.580357,,0.1806403,,0.04820953,,5.240995,,0.09069402,,2.505484,,2.505484,,0.0009118391,,0.01139176,,0.01139176,,23.84783,,23.84783,,
305,1.43348,,2.299735,,2.299735,,5.057188,,5.057188,,1.021749,,2.504073,,1.352873,,0.5611163,,0.1781301,,0.04750129,,0.02082967,,2.504073,,1.352873,,0.5611163,,0.1781301,,0.04750129,,5.262788,,0.08944648,,2.520146,,2.520146,,0.0009399636,,0.01159144,,0.01159144,,24.16314,,24.16314,,
306,1.459265,0.6565351,2.323081,0.8759055,2.323081,1.394071,5.121622,2.416521,5.121622,3.751483,1.006359,0.5467851,2.390898,2.197488,1.345062,2.649067,0.5315714,0.399972,0.1765238,0.0207692,0.04575982,,0.02049076,,2.390898,,1.345062,,0.5315714,,0.1765238,,0.04575982,,5.283901,2.333485,0.08829949,0.05686568,2.532316,1.743754,2.532316,2.665695,0.0009414546,0.001183046,0.01167487,0.007253184,0.01167487,0.01150181,23.97581,,23.97581,12.28693,
307,1.475926,,2.344564,,2.344564,,5.176933,,5.176933,,0.9748113,,2.290399,,1.315241,,0.4967157,,0.176253,,0.0433647,,0.01996662,,2.290399,,1.315241,,0.4967157,,0.176253,,0.0433647,,5.303128,,0.08716407,,2.540556,,2.540556,,0.000920994,,0.01168312,,0.01168312,,23.46798,,23.46798,,
308,1.479832,,2.362963,,2.362963,,5.221579,,5.221579,,0.9576934,,2.233745,,1.279668,,0.4625572,,0.1761929,,0.0409164,,0.01944875,,2.233745,,1.279668,,0.4625572,,0.1761929,,0.0409164,,5.32013,,0.08602986,,2.545038,,2.545038,,0.000889886,,0.0116696,,0.0116696,,22.88655,,22.88655,,
309,1.472567,,2.37816,,2.37816,,5.256927,,5.256927,,0.9511252,,2.190851,,1.254613,,0.429806,,0.1757451,,0.038392,,0.01905798,,2.190851,,1.254613,,0.429806,,0.1757451,,0.038392,,5.335353,,0.0850091,,2.546774,,2.546774,,0.0008570929,,0.01165971,,0.01165971,,22.34347,,22.34347,,
310,1.456265,,2.390681,,2.390681,,5.285489,,5.285489,,0.9885278,,2.219504,,1.253945,,0.4045352,,0.1762513,,0.03730391,,0.01888125,,2.219504,,1.253945,,0.4045352,,0.1762513,,0.03730391,,5.349298,,0.08435983,,2.547228,,2.547228,,0.0008381393,,0.01170303,,0.01170303,,22.10182,,22.10182,,
311,1.438099,,2.401995,,2.401995,,5.31159,,5.31159,,0.9562352,,2.226389,,1.238117,,0.3809356,,0.1745913,,0.0374801,,0.01860325,,2.226389,,1.238117,,0.3809356,,0.1745913,,0.0374801,,5.363568,,0.084131,,2.548046,,2.548046,,0.0008151313,,0.01176328,,0.01176328,,21.92567,,21.92567,,
312,1.424156,,2.411554,,2.411554,,5.331795,,5.331795,,0.8860905,,2.219249,,1.219091,,0.3629483,,0.1700473,,0.03834578,,0.01827214,,2.219249,,1.219091,,0.3629483,,0.1700473,,0.03834578,,5.377155,,0.08436788,,2.546814,,2.546814,,0.000782356,,0.01177019,,0.01177019,,21.72619,,21.72619,,
313,1.411259,,2.414337,,2.414337,,5.342424,,5.342424,,0.7940482,,2.173645,,1.191653,,0.3489833,,0.1618624,,0.03929234,,0.01786392,,2.173645,,1.191653,,0.3489833,,0.1618624,,0.03929234,,5.389531,,0.08399127,,2.554375,,2.554375,,0.0007368986,,0.01173284,,0.01173284,,21.38484,,21.38484,,
314,1.39809,,2.414061,,2.414061,,5.344915,,5.344915,,0.7097479,,2.109884,,1.151656,,0.3416535,,0.1516474,,0.0397569,,0.01736271,,2.109884,,1.151656,,0.3416535,,0.1516474,,0.0397569,,5.400293,,0.08378115,,2.557731,,2.557731,,0.0006857993,,0.0116084,,0.0116084,,20.95234,,20.95234,,
315,1.379872,,2.410204,,2.410204,,5.340839,,5.340839,,0.6594635,,2.092294,,1.116633,,0.3452618,,0.1424139,,0.0395213,,0.01693634,,2.092294,,1.116633,,0.3452618,,0.1424139,,0.0395213,,5.409501,,0.08371301,,2.55796,,2.55796,,0.0006416236,,0.01145826,,0.01145826,,20.67619,,20.67619,,
316,1.356166,,2.403866,,2.403866,,5.336074,,5.336074,,0.6569901,,2.148962,,1.110178,,0.3592195,,0.1373498,,0.03902797,,0.01677571,,2.148962,,1.110178,,0.3592195,,0.1373498,,0.03902797,,5.418455,,0.0838069,,2.558252,,2.558252,,0.0006208366,,0.01136788,,0.01136788,,20.85532,,20.85532,,
317,1.336978,,2.397223,,2.397223,,5.336573,,5.336573,,0.63533,,2.19053,,1.115875,,0.3737597,,0.1339985,,0.03841056,,0.01670444,,2.19053,,1.115875,,0.3737597,,0.1339985,,0.03841056,,5.428939,,0.08416932,,2.560816,,2.560816,,0.0006133913,,0.01131988,,0.01131988,,21.27042,,21.27042,,
318,1.329028,0.7018112,2.391162,0.709886,2.391162,1.334052,5.342306,1.85978,5.342306,4.603578,0.6091284,0.4267591,2.209619,11.34621,1.14508,0.6488246,0.3870696,0.5072935,0.1308683,0.02714157,0.03886442,,0.01664343,,2.209619,,1.14508,,0.3870696,,0.1308683,,0.03886442,,5.440509,3.121535,0.08492571,0.04358993,2.564782,1.85981,2.564782,2.754708,0.0006160301,0.0007815651,0.0112836,0.006680565,0.0112836,0.02006811,21.78928,,21.78928,15.81619,
319,1.329588,,2.38623,,2.38623,,5.352832,,5.352832,,0.5641888,,2.139178,,1.180205,,0.3939039,,0.1262686,,0.03972483,,0.01640629,,2.139178,,1.180205,,0.3939039,,0.1262686,,0.03972483,,5.453148,,0.08586971,,2.569416,,2.569416,,0.0006142986,,0.0112009,,0.0112009,,22.0838,,22.0838,,
320,1.330726,,2.383065,,2.383065,,5.369141,,5.369141,,0.6217957,,2.234199,,1.325337,,0.419205,,0.1268488,,0.04241907,,0.01671336,,2.234199,,1.325337,,0.419205,,0.1268488,,0.04241907,,5.466032,,0.08725554,,2.576288,,2.576288,,0.0006629819,,0.01128686,,0.01128686,,23.1935,,23.1935,,
321,1.333752,,2.388854,,2.388854,,5.411589,,5.411589,,0.7223306,,2.420654,,1.529017,,0.4627458,,0.1306383,,0.04638471,,0.01751861,,2.420654,,1.529017,,0.4627458,,0.1306383,,0.04638471,,5.485344,,0.08912997,,2.595056,,2.595056,,0.0007682521,,0.01165488,,0.01165488,,25.33527,,25.33527,,
322,1.362975,,2.406872,,2.406872,,5.484374,,5.484374,,0.7649171,,2.566875,,1.725617,,0.5075406,,0.1342023,,0.05044171,,0.01860286,,2.566875,,1.725617,,0.5075406,,0.1342023,,0.05044171,,5.512819,,0.09175461,,2.62629,,2.62629,,0.0008794057,,0.01214249,,0.01214249,,27.67333,,27.67333,,
323,1.412394,,2.435546,,2.435546,,5.581028,,5.581028,,0.7485522,,2.599352,,1.860754,,0.5384832,,0.1355233,,0.05336826,,0.01968206,,2.599352,,1.860754,,0.5384832,,0.1355233,,0.05336826,,5.546654,,0.09448902,,2.665653,,2.665653,,0.0009561556,,0.01256219,,0.01256219,,29.42713,,29.42713,,
324,1.467201,,2.470364,,2.470364,,5.689685,,5.689685,,0.7169982,,2.54361,,1.942392,,0.5587,,0.1360783,,0.05455952,,0.02060316,,2.54361,,1.942392,,0.5587,,0.1360783,,0.05455952,,5.583521,,0.09686475,,2.707788,,2.707788,,0.0009970667,,0.01285045,,0.01285045,,30.42969,,30.42969,,
325,1.51379,,2.511454,,2.511454,,5.805003,,5.805003,,0.6797199,,2.402633,,1.95402,,0.5658594,,0.1357491,,0.05361541,,0.02117109,,2.402633,,1.95402,,0.5658594,,0.1357491,,0.05361541,,5.620951,,0.09682651,,2.756708,,2.756708,,0.00100146,,0.01287867,,0.01287867,,30.50362,,30.50362,,
326,1.550573,,2.54898,,2.54898,,5.907426,,5.907426,,0.6321279,,2.185016,,1.882805,,0.5511951,,0.1346438,,0.05065228,,0.02111923,,2.185016,,1.882805,,0.5511951,,0.1346438,,0.05065228,,5.655963,,0.09616471,,2.798255,,2.798255,,0.0009692613,,0.01270045,,0.01270045,,29.60566,,29.60566,,
327,1.574635,,2.578611,,2.578611,,5.985096,,5.985096,,0.588188,,1.932837,,1.768673,,0.5200616,,0.1339878,,0.04666444,,0.0204153,,1.932837,,1.768673,,0.5200616,,0.1339878,,0.04666444,,5.685783,,0.09508774,,2.828559,,2.828559,,0.0009130388,,0.01235526,,0.01235526,,27.9993,,27.9993,,
328,1.58009,,2.59828,,2.59828,,6.032758,,6.032758,,0.567409,,1.712156,,1.63211,,0.4832615,,0.1329996,,0.04300955,,0.01928717,,1.712156,,1.63211,,0.4832615,,0.1329996,,0.04300955,,5.709251,,0.09376993,,2.846577,,2.846577,,0.0008487077,,0.01192241,,0.01192241,,26.08571,,26.08571,,
329,1.561782,,2.607851,,2.607851,,6.052209,,6.052209,,0.6159133,,1.583668,,1.508818,,0.4552197,,0.1319993,,0.04014635,,0.01817176,,1.583668,,1.508818,,0.4552197,,0.1319993,,0.04014635,,5.72674,,0.09241005,,2.854334,,2.854334,,0.0007960469,,0.0115103,,0.0115103,,24.35205,,24.35205,,
330,1.526164,1.731858,2.609083,0.908251,2.609083,1.426746,6.0516,1.928459,6.0516,2.946611,0.6897462,0.1867071,1.526859,5.760252,1.398465,4.52426,0.4402097,1.025404,0.1306032,0.04201043,0.03769737,,0.01741201,,1.526859,,1.398465,,0.4402097,,0.1306032,,0.03769737,,5.740402,4.888623,0.09127945,0.05029679,2.856327,1.968614,2.856327,1.90206,0.0007581513,0.000736257,0.01119188,0.009448227,0.01119188,0.00832463,23.00326,,23.00326,14.74724,
331,1.488078,,2.603586,,2.603586,,6.036264,,6.036264,,0.7360331,,1.513815,,1.295697,,0.440397,,0.1293369,,0.03564382,,0.01697629,,1.513815,,1.295697,,0.440397,,0.1293369,,0.03564382,,5.751798,,0.09078656,,2.854943,,2.854943,,0.0007249907,,0.01095626,,0.01095626,,22.00168,,22.00168,,
332,1.451552,,2.593079,,2.593079,,6.011638,,6.011638,,0.7673099,,1.563989,,1.218906,,0.4550478,,0.129059,,0.03415476,,0.01683976,,1.563989,,1.218906,,0.4550478,,0.129059,,0.03415476,,5.762067,,0.09110025,,2.852166,,2.852166,,0.000694985,,0.01080699,,0.01080699,,21.46483,,21.46483,,
333,1.41991,,2.580176,,2.580176,,5.984893,,5.984893,,0.7665151,,1.670885,,1.172493,,0.4748257,,0.1314703,,0.03309654,,0.01697134,,1.670885,,1.172493,,0.4748257,,0.1314703,,0.03309654,,5.772793,,0.09211888,,2.850577,,2.850577,,0.0006663023,,0.0107458,,0.0107458,,21.44866,,21.44866,,
334,1.398117,,2.567587,,2.567587,,5.96214,,5.96214,,0.7382174,,1.819194,,1.159012,,0.5000139,,0.1357875,,0.03250696,,0.0173957,,1.819194,,1.159012,,0.5000139,,0.1357875,,0.03250696,,5.784832,,0.09372842,,2.85146,,2.85146,,0.0006445537,,0.01075762,,0.01075762,,21.94924,,21.94924,,
335,1.391081,,2.556485,,2.556485,,5.944113,,5.944113,,0.6107661,,1.831228,,1.107356,,0.5064422,,0.1359693,,0.03136117,,0.01751464,,1.831228,,1.107356,,0.5064422,,0.1359693,,0.03136117,,5.79829,,0.09554605,,2.852655,,2.852655,,0.0005937004,,0.01066069,,0.01066069,,22.07181,,22.07181,,
336,1.394025,,2.544574,,2.544574,,5.923678,,5.923678,,0.5174444,,1.836572,,1.071372,,0.5122733,,0.136451,,0.03067281,,0.01749968,,1.836572,,1.071372,,0.5122733,,0.136451,,0.03067281,,5.809011,,0.09743455,,2.849742,,2.849742,,0.0005463464,,0.01047711,,0.01047711,,22.07925,,22.07925,,
337,1.390243,,2.530955,,2.530955,,5.886893,,5.886893,,0.4460788,,1.798091,,1.03559,,0.5113879,,0.1364148,,0.03024565,,0.0172424,,1.798091,,1.03559,,0.5113879,,0.1364148,,0.03024565,,5.818865,,0.09890031,,2.855979,,2.855979,,0.0005066138,,0.01025143,,0.01025143,,21.99542,,21.99542,,
338,1.385927,,2.515828,,2.515828,,5.847995,,5.847995,,0.4005056,,1.732007,,1.005542,,0.5045333,,0.1345542,,0.03026931,,0.01676938,,1.732007,,1.005542,,0.5045333,,0.1345542,,0.03026931,,5.826855,,0.09977078,,2.859347,,2.859347,,0.0004767667,,0.009977699,,0.009977699,,21.75403,,21.75403,,
339,1.378468,,2.498529,,2.498529,,5.806654,,5.806654,,0.3754303,,1.633808,,0.9746465,,0.4945686,,0.1306056,,0.03076556,,0.01611568,,1.633808,,0.9746465,,0.4945686,,0.1306056,,0.03076556,,5.83297,,0.100132,,2.859702,,2.859702,,0.0004569297,,0.009665246,,0.009665246,,21.33375,,21.33375,,
340,1.369684,,2.478119,,2.478119,,5.759813,,5.759813,,0.3564497,,1.496792,,0.9420558,,0.4761708,,0.1249826,,0.03115464,,0.01538068,,1.496792,,0.9420558,,0.4761708,,0.1249826,,0.03115464,,5.836733,,0.1001961,,2.856052,,2.856052,,0.0004416734,,0.009303488,,0.009303488,,20.64655,,20.64655,,
341,1.354544,,2.453914,,2.453914,,5.705664,,5.705664,,0.3712613,,1.398149,,0.9323472,,0.4578895,,0.1212966,,0.03150959,,0.01477866,,1.398149,,0.9323472,,0.4578895,,0.1212966,,0.03150959,,5.837558,,0.1001608,,2.848256,,2.848256,,0.0004410847,,0.008956696,,0.008956696,,20.01252,,20.01252,,
342,1.324865,0.3147857,2.429017,1.872026,2.429017,2.606725,5.654859,3.400479,5.654859,5.527915,0.5272616,0.2667244,1.530916,1.801002,1.03423,1.628688,0.4707199,0.3167502,0.1283908,0.05853138,0.03350771,,0.01504198,,1.530916,1.339803,1.03423,0.992181,0.4707199,0.4566693,0.1283908,0.1322131,0.03350771,0.02307813,5.837659,3.426855,0.1004033,0.07743141,2.842747,1.806134,2.842747,2.67975,0.0005128931,0.001329038,0.008912053,0.005821635,0.008912053,0.00690861,20.75424,,20.75424,16.05324,
343,1.303547,,2.412244,,2.412244,,5.630066,,5.630066,,0.6267093,,1.666648,,1.137902,,0.4823103,,0.1406035,,0.03573462,,0.01563303,,1.666648,,1.137902,,0.4823103,,0.1406035,,0.03573462,,5.844778,,0.1011076,,2.849654,,2.849654,,0.0006171839,,0.009095169,,0.009095169,,22.21922,,22.21922,,
344,1.309135,,2.404004,,2.404004,,5.625186,,5.625186,,0.6369613,,1.740636,,1.223804,,0.4844149,,0.1545559,,0.03757007,,0.01616304,,1.740636,,1.223804,,0.4844149,,0.1545559,,0.03757007,,5.856658,,0.1017647,,2.863667,,2.863667,,0.0007001202,,0.00930858,,0.00930858,,23.51584,,23.51584,,
345,1.332104,,2.402804,,2.402804,,5.63234,,5.63234,,0.5914066,,1.713738,,1.273897,,0.472835,,0.164255,,0.03891683,,0.0163277,,1.713738,,1.273897,,0.472835,,0.164255,,0.03891683,,5.87098,,0.1022872,,2.880181,,2.880181,,0.0007367692,,0.009424067,,0.009424067,,24.14741,,24.14741,,
346,1.362697,,2.405458,,2.405458,,5.640317,,5.640317,,0.5201806,,1.615682,,1.284447,,0.4522811,,0.1689147,,0.03939459,,0.01610328,,1.615682,,1.284447,,0.4522811,,0.1689147,,0.03939459,,5.8848,,0.1026725,,2.894722,,2.894722,,0.0007264625,,0.00940036,,0.00940036,,24.02742,,24.02742,,
347,1.383544,,2.408809,,2.408809,,5.641027,,5.641027,,0.4670368,,1.502896,,1.272746,,0.4315883,,0.1701821,,0.03915178,,0.01568819,,1.502896,,1.272746,,0.4315883,,0.1701821,,0.03915178,,5.896123,,0.1024487,,2.904656,,2.904656,,0.0006913488,,0.009281181,,0.009281181,,23.44966,,23.44966,,
348,1.385125,,2.411256,,2.411256,,5.632765,,5.632765,,0.4612145,,1.431337,,1.266045,,0.4174913,,0.171381,,0.03907289,,0.01534836,,1.431337,,1.266045,,0.4174913,,0.171381,,0.03907289,,5.904737,,0.1016541,,2.910201,,2.910201,,0.0006603214,,0.009154919,,0.009154919,,22.862,,22.862,,
349,1.373104,,2.412655,,2.412655,,5.614827,,5.614827,,0.4642229,,1.365785,,1.23368,,0.4029314,,0.1697442,,0.03869457,,0.0149898,,1.365785,,1.23368,,0.4029314,,0.1697442,,0.03869457,,5.9114,,0.09984056,,2.920498,,2.920498,,0.0006329454,,0.009050755,,0.009050755,,22.2232,,22.2232,,
350,1.357383,,2.411914,,2.411914,,5.588522,,5.588522,,0.4804437,,1.331087,,1.190253,,0.3927997,,0.1670004,,0.03797466,,0.01473692,,1.331087,,1.190253,,0.3927997,,0.1670004,,0.03797466,,5.915877,,0.09810003,,2.926673,,2.926673,,0.0006132417,,0.008942233,,0.008942233,,21.59488,,21.59488,,
351,1.336073,,2.408758,,2.408758,,5.556832,,5.556832,,0.5226045,,1.341327,,1.14647,,0.3889827,,0.1656291,,0.0371871,,0.01471988,,1.341327,,1.14647,,0.3889827,,0.1656291,,0.0371871,,5.918863,,0.09650283,,2.930279,,2.930279,,0.0006097473,,0.008871987,,0.008871987,,21.15173,,21.15173,,
352,1.31397,,2.4036,,2.4036,,5.523873,,5.523873,,0.5814102,,1.388247,,1.10654,,0.39435,,0.1647349,,0.03665776,,0.01492262,,1.388247,,1.10654,,0.39435,,0.1647349,,0.03665776,,5.921472,,0.09524751,,2.933315,,2.933315,,0.0006240037,,0.008865546,,0.008865546,,20.96302,,20.96302,,
353,1.29704,,2.397174,,2.397174,,5.492841,,5.492841,,0.633217,,1.448101,,1.070841,,0.4050339,,0.1631425,,0.03664861,,0.01522079,,1.448101,,1.070841,,0.4050339,,0.1631425,,0.03664861,,5.924628,,0.09449147,,2.937077,,2.937077,,0.0006475918,,0.008914473,,0.008914473,,20.95562,,20.95562,,
